REGIAO:;S
UF:;SC
ESTACAO:;FLORIANOPOLIS
CODIGO (WMO):;A806
LATITUDE:;-27,6025
LONGITUDE:;-48,61999999
ALTITUDE:;4,87
DATA DE FUNDACAO:;22/01/03
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/01/25;0300 UTC;0;1016,4;1016,7;1016,4;;20,4;17,4;20,7;19,9;17,8;17,4;86;83;83;219;0;0;
2024/01/25;0400 UTC;,2;1015,6;1016,4;1015,6;;19,6;17,4;20,6;19,6;18;17,3;87;83;87;274;0;0;
2024/01/25;0500 UTC;0;1015;1015,6;1015;;20;17,6;20,1;19,5;17,6;17,3;87;85;86;203;0;0;
2024/01/25;0600 UTC;,2;1014,9;1015;1014,8;;20,4;16,7;21,2;19,8;18,4;16,6;88;77;79;121;10,5;2,7;
2024/01/25;0700 UTC;1,6;1014,6;1015;1014,5;;19,6;17,3;20,6;19,6;17,5;16,3;87;78;87;289;10,5;0;
2024/01/25;0800 UTC;,2;1014,9;1014,9;1014,6;;19,2;17,3;19,6;19,1;17,5;17,2;89;87;89;276;0;0;
2024/01/25;0900 UTC;0;1015,4;1015,4;1014,9;7;19,2;17,4;19,3;19,2;17,4;17,3;89;89;89;244;0;0;
2024/01/25;1000 UTC;0;1016;1016,1;1015,4;164,7;19,8;17,6;19,9;19,2;17,7;17,4;89;87;87;259;0;0;
2024/01/25;1100 UTC;0;1016,3;1016,4;1016;544,9;22,8;17,2;22,8;19,8;18,8;17,2;87;71;71;144;0;0;
2024/01/25;1200 UTC;0;1016,5;1016,6;1016,3;1001,3;24;17;24;22,8;17,5;16,7;71;65;65;137;7,5;2,7;
2024/01/25;1300 UTC;0;1016,6;1016,6;1016,5;2115;24,6;17,1;24,9;24;17,5;16,4;67;60;63;144;8,4;1,2;
2024/01/25;1400 UTC;0;1016,8;1016,8;1016,5;2081,4;24,4;16,3;25,5;24,4;18,2;16,3;65;61;61;149;6,5;,5;
2024/01/25;1500 UTC;0;1016,5;1016,8;1016,5;1740,9;25,3;17;25,3;24,3;17,4;16;65;57;60;143;6,7;,9;
2024/01/25;1600 UTC;0;1016,4;1016,6;1016,4;2613,9;24,9;17,3;25,9;24,9;17,5;16;63;55;63;155;7,7;1,5;
2024/01/25;1700 UTC;,8;1016,8;1016,9;1016,4;1033,4;22,9;18;24,9;22,3;18,7;17;78;62;74;171;8,7;0;
2024/01/25;1800 UTC;0;1016,7;1016,9;1016,6;1706,9;25,5;17,2;25,6;22,9;18,3;15,9;74;59;60;148;6,5;,5;
2024/01/25;1900 UTC;,2;1016,9;1016,9;1016,6;1193,7;22,2;18,3;25,7;21,9;18,7;16,1;80;56;79;122;11,4;5;
2024/01/25;2000 UTC;0;1016,4;1016,9;1016,4;730,1;22,8;17,4;22,8;22,1;18,1;17,1;79;71;72;122;11,7;,7;
2024/01/25;2100 UTC;0;1016,5;1016,5;1016,3;436,1;23,3;16,9;23,4;22,7;17,9;16,4;73;65;67;135;10,4;4,7;
2024/01/25;2200 UTC;0;1016,8;1016,8;1016,5;150,8;22,9;16,4;23,3;22,3;16,9;15,2;69;62;67;148;10,4;,2;
2024/01/25;2300 UTC;0;1017,1;1017,1;1016,8;2,7;22,9;17,3;23,1;22,8;17,6;16,3;72;66;71;142;6,1;0;
2024/01/26;0000 UTC;0;1017,3;1017,3;1017,1;;22,4;17,5;23;22,4;17,9;17;75;70;74;196;0;0;
2024/01/26;0100 UTC;0;1017,3;1017,5;1017,3;;21,1;17,4;22,4;21,1;17,4;16,9;79;73;79;239;0;0;
2024/01/26;0200 UTC;0;1017,1;1017,3;1017,1;;21,4;16,2;21,7;21;17,4;16,2;79;71;72;212;1,4;0;
2024/01/26;0300 UTC;0;1016,6;1017,1;1016,6;;22;17,8;22,2;21,4;17,8;16,2;77;72;77;184;4;0;
2024/01/26;0400 UTC;0;1016;1016,6;1016;;21,4;17,8;22,2;21,3;18,1;17,2;80;74;80;175;4;0;
2024/01/26;0500 UTC;5;1015,9;1016,3;1015,8;;20,2;18,2;21,6;20;18,6;17,7;88;80;88;197;8,5;1,1;
2024/01/26;0600 UTC;1,6;1015,7;1015,9;1015,5;3;20,5;17,7;21,2;20,1;18,2;17,2;88;82;84;148;6;,6;
2024/01/26;0700 UTC;1;1015,9;1015,9;1015,4;;20,1;17,5;21;20;18,4;17,3;86;83;85;350;7,1;0;
2024/01/26;0800 UTC;6,2;1016,5;1016,5;1015,7;;19,5;17,8;20,2;19,5;18;17,5;90;85;90;130;8,1;2,1;
2024/01/26;0900 UTC;9,4;1017,2;1017,2;1016,5;;19,4;17,9;19,5;18,9;18;17,5;92;90;91;175;8,1;,2;
2024/01/26;1000 UTC;3;1017,8;1017,8;1017,2;12,8;19,7;17,9;20;19,4;18,4;17,3;91;88;89;148;6,9;,2;
2024/01/26;1100 UTC;1,8;1017,6;1017,8;1017,5;194,2;19,2;17,4;19,7;19;17,8;17,2;90;89;90;284;4,4;0;
2024/01/26;1200 UTC;0;1017,9;1017,9;1017,6;442,9;20,4;18,3;20,7;19,1;18,7;17,4;90;88;88;279;1,1;0;
2024/01/26;1300 UTC;0;1017,8;1018,1;1017,8;2214,1;23,1;18,8;23,4;20,4;19,2;18;88;75;77;196;0;0;
2024/01/26;1400 UTC;0;1017,4;1017,8;1017,3;1731,9;23;18,4;23,9;22,7;19,8;18,4;80;75;76;159;3,6;0;
2024/01/26;1500 UTC;,2;1017,5;1017,6;1017,3;242,6;23;18,7;23,3;22,9;18,8;18,2;77;74;77;150;5,1;0;
2024/01/26;1600 UTC;0;1016,8;1017,6;1016,8;325,7;23,5;18,5;23,5;22,9;18,8;18,1;77;73;74;136;4,9;,5;
2024/01/26;1700 UTC;0;1016,9;1017,4;1016,8;1130,6;21,7;18;23,7;21,4;19,3;17,6;82;74;80;148;9,1;1,3;
2024/01/26;1800 UTC;0;1016,6;1016,9;1016,5;664,7;21,7;18,1;22,1;21,2;19,1;17,7;84;79;80;156;7,6;,4;
2024/01/26;1900 UTC;,6;1016,3;1016,6;1016,3;365,3;21,6;18,6;21,7;21,2;18,7;18;85;80;83;164;7;0;
2024/01/26;2000 UTC;0;1015,8;1016,3;1015,8;344;22,1;18,9;22,1;21,5;19;18,6;84;82;82;163;3,6;0;
2024/01/26;2100 UTC;0;1015,8;1016;1015,8;319,2;22,6;18,6;22,6;22,1;19,2;18,6;82;78;78;166;4;,2;
2024/01/26;2200 UTC;0;1016;1016;1015,8;264,7;22,3;18,9;23;22,2;19;18,5;81;77;81;152;6,5;0;
2024/01/26;2300 UTC;0;1016,5;1016,5;1015,9;9,9;23;18,2;23;22,3;19,2;18,1;82;74;75;136;5,5;,3;
2024/01/27;0000 UTC;0;1016,6;1016,6;1016,5;;22,5;18,6;23;22,4;18,7;17,9;79;73;78;166;5,5;0;
2024/01/27;0100 UTC;,4;1017;1017;1016,6;;21,9;18,6;22,6;21,8;18,8;18;83;77;81;154;7,9;0;
2024/01/27;0200 UTC;0;1016,8;1017,2;1016,8;;22,6;19;22,6;21,9;19;18,5;81;79;80;144;8,6;,4;
2024/01/27;0300 UTC;0;1016,6;1016,9;1016,6;;22;18,1;22,6;21,5;19;17,1;81;75;79;164;8,6;0;
2024/01/27;0400 UTC;0;1016,1;1016,6;1016,1;;21,7;18,9;22,5;21,6;19,1;18;84;78;84;124;5,4;,2;
2024/01/27;0500 UTC;0;1015,8;1016,2;1015,7;;20,9;18,4;21,7;20,9;18,9;18,2;86;82;86;178;6,2;0;
2024/01/27;0600 UTC;1,2;1014,1;1015,8;1014,1;;19,9;18;20,9;19,9;18,5;18;89;86;89;200;0;0;
2024/01/27;0700 UTC;0;1014,8;1014,8;1013,9;,7;19,8;17,8;20;19,8;18;17,8;89;88;88;278;0;0;
2024/01/27;0800 UTC;0;1014,8;1014,8;1014,6;;19,5;17,7;19,9;19,5;18;17,7;89;88;89;284;0;0;
2024/01/27;0900 UTC;0;1015;1015,1;1014,8;1,6;19,4;17,5;19,5;19,4;17,7;17,4;89;88;88;262;0;0;
2024/01/27;1000 UTC;0;1015,5;1015,7;1015;141,6;20;18,1;20;19,4;18,1;17,5;89;88;89;177;0;0;
2024/01/27;1100 UTC;0;1016;1016;1015,5;458;21,2;18,5;21,2;20;18,5;17,8;89;85;85;203;0;0;
2024/01/27;1200 UTC;0;1016,2;1016,3;1016;1128,1;22,4;18,7;22,6;21,1;18,8;17,9;85;77;79;135;0;0;
2024/01/27;1300 UTC;0;1016,4;1016,5;1016,1;1671,7;22,8;19,1;23,8;22,4;19,7;18,6;80;76;79;155;0;0;
2024/01/27;1400 UTC;,2;1016,5;1016,6;1016,1;783,8;21,9;19,2;23,9;21,9;19,6;18,8;85;74;85;139;5,6;1,1;
2024/01/27;1500 UTC;,4;1015,8;1016,5;1015,8;1843,2;24,4;20,3;24,5;21,6;20,7;19,1;87;78;78;183;5,6;0;
2024/01/27;1600 UTC;0;1015,8;1016,1;1015,7;2297,1;24,2;19,1;25,4;23,2;20,6;18,2;79;68;73;138;2,6;0;
2024/01/27;1700 UTC;0;1015,1;1015,8;1015,1;3681,4;25,4;20,7;25,9;24,2;21,2;18,7;75;69;75;154;5,8;,3;
2024/01/27;1800 UTC;0;1014,5;1015,1;1014,5;2172,2;24,4;20,3;25,5;24,2;20,8;19,6;78;74;78;153;5,9;,3;
2024/01/27;1900 UTC;0;1014,2;1014,5;1014,2;1986,9;24,5;19,9;25,5;24,1;20,5;19,5;78;72;75;150;6;,6;
2024/01/27;2000 UTC;0;1013,9;1014,2;1013,8;1353,3;24;20;25,2;23,9;20,6;19,8;78;73;78;166;6,4;,1;
2024/01/27;2100 UTC;0;1013,9;1013,9;1013,8;642,8;23,7;19,7;24,3;23,7;20,3;19,6;79;77;78;162;6,4;,2;
2024/01/27;2200 UTC;0;1014,3;1014,3;1013,8;240,9;23,3;19,6;23,8;23,3;19,9;19,6;81;78;80;153;6;,2;
2024/01/27;2300 UTC;0;1014,7;1014,7;1014,2;1,9;23,3;19,5;23,4;23,2;19,7;19,4;80;79;79;151;3,4;0;
2024/01/28;0000 UTC;0;1015,2;1015,2;1014,7;;23,4;19,7;23,4;23,3;19,8;19,4;80;79;80;163;0;0;
2024/01/28;0100 UTC;0;1015,5;1015,6;1015,2;;23;20;23,5;23;20,2;19,7;83;80;83;146;0;0;
2024/01/28;0200 UTC;0;1015,4;1015,6;1015,4;;22,9;20,1;23;22,8;20,1;19,8;84;83;84;199;0;0;
2024/01/28;0300 UTC;0;1015,2;1015,4;1015,1;;22,2;19,4;22,9;22,1;20,1;19,2;84;83;84;223;0;0;
2024/01/28;0400 UTC;0;1014,3;1015,2;1014,3;;21,6;19,3;22,2;21,6;19,4;19,1;87;84;87;245;0;0;
2024/01/28;0500 UTC;0;1014,1;1014,4;1014,1;;20,8;18,9;21,6;20,7;19,3;18,7;89;87;89;257;0;0;
2024/01/28;0600 UTC;0;1013,8;1014,2;1013,7;;20,9;18,9;21;20,8;19,1;18,9;89;89;89;249;0;0;
2024/01/28;0700 UTC;0;1013,3;1013,8;1013;;20,7;18,6;20,9;20,6;18,9;18,5;89;88;88;246;0;0;
2024/01/28;0800 UTC;0;1013,8;1013,8;1013,3;;20,2;18,3;20,7;20,2;18,6;18,2;89;87;89;300;0;0;
2024/01/28;0900 UTC;0;1013,9;1014;1013,7;2,3;19,8;18,1;20,2;19,8;18,3;18;90;89;90;266;0;0;
2024/01/28;1000 UTC;0;1014,8;1014,8;1013,9;312,1;21,6;19,1;21,6;19,8;19,1;18,1;90;86;86;229;0;0;
2024/01/28;1100 UTC;0;1015;1015,1;1014,8;1106,5;23,7;18,8;23,7;21,6;19,2;18,6;86;74;74;252;0;0;
2024/01/28;1200 UTC;0;1015,3;1015,3;1014,9;1972,7;25;19,2;25,2;23,7;19,6;18,1;74;67;70;125;2,8;0;
2024/01/28;1300 UTC;0;1015;1015,3;1015;2736,4;25,7;18,9;25,7;24,4;19,4;17,9;71;65;66;128;2;0;
2024/01/28;1400 UTC;0;1014,8;1015,2;1014,8;3319,7;26,2;18,8;26,9;25;20;18,2;68;62;64;135;0;0;
2024/01/28;1500 UTC;0;1014,6;1014,8;1014,6;3644,8;27,1;19,9;27,3;26;20,6;18,7;69;63;65;139;0;0;
2024/01/28;1600 UTC;0;1013,7;1014,6;1013,7;3723,8;27,6;20,3;27,8;26,8;21,4;19,8;70;65;65;145;0;0;
2024/01/28;1700 UTC;0;1012,8;1013,7;1012,8;3356,7;27,1;20,3;28,6;26,9;21,3;19,5;67;61;66;125;6,5;2,4;
2024/01/28;1800 UTC;0;1012,5;1012,8;1012,3;2294;26,8;20,9;27,6;26,5;21;19,7;71;64;70;125;7,7;3,6;
2024/01/28;1900 UTC;0;1012,3;1012,6;1012,1;1731;26,2;20,3;27,3;26,1;21,2;20;71;67;70;120;7,6;1,2;
2024/01/28;2000 UTC;0;1012,6;1012,7;1012;312,6;25,4;20,5;26,2;25,3;20,7;20,1;74;70;74;116;6,9;0;
2024/01/28;2100 UTC;0;1013,2;1013,2;1012,5;111,4;24;20;25,5;24;20,9;19,9;78;72;78;199;5,3;0;
2024/01/28;2200 UTC;1,2;1013,8;1014;1013,2;6,1;20,5;17,6;24;20,5;19,9;17,4;83;75;83;260;7,1;1,8;
2024/01/28;2300 UTC;3,8;1014,1;1014,2;1013,6;;20,2;18,3;20,5;19,9;18,5;17,6;89;83;89;263;8;0;
2024/01/29;0000 UTC;0;1014,1;1014,3;1014;;19,9;18,1;20,3;19,9;18,4;18,1;89;89;89;300;0;0;
2024/01/29;0100 UTC;0;1014,5;1014,5;1013,9;;19,8;18;20;19,8;18,3;18;90;89;89;291;0;0;
2024/01/29;0200 UTC;0;1014,3;1014,7;1014,2;;19,6;17,9;19,8;19,5;18;17,8;90;89;90;95;0;0;
2024/01/29;0300 UTC;0;1013,4;1014,3;1013,4;;19,3;17,7;19,8;19,3;18;17,7;90;90;90;279;0;0;
2024/01/29;0400 UTC;0;1012,8;1013,4;1012,8;;19,1;17,4;19,3;19,1;17,7;17,3;90;90;90;286;0;0;
2024/01/29;0500 UTC;0;1012,2;1012,8;1012,2;;19,3;17,2;19,3;19,1;17,4;17,1;90;88;88;289;0;0;
2024/01/29;0600 UTC;0;1012;1012,2;1012;;18,8;17;19,3;18,7;17,2;16,9;90;88;90;287;0;0;
2024/01/29;0700 UTC;0;1011,9;1012;1011,9;;18,6;17;19;18,6;17,4;16,9;91;89;90;253;0;0;
2024/01/29;0800 UTC;0;1012,1;1012,1;1011,8;;18,7;17,1;19,1;18,6;17,4;17;90;90;90;324;0;0;
2024/01/29;0900 UTC;0;1012,7;1012,7;1012,1;1,9;18,9;17,4;19,1;18,6;17,6;17;91;90;91;330;0;0;
2024/01/29;1000 UTC;0;1013,2;1013,2;1012,7;213,1;20,7;18,8;20,7;18,9;18,9;17,4;91;89;89;350;0;0;
2024/01/29;1100 UTC;0;1013,6;1013,7;1013,2;780,8;23,6;19,3;23,6;20,7;19,3;18,6;89;77;77;31;0;0;
2024/01/29;1200 UTC;0;1013,7;1013,8;1013,6;1180,5;24,1;18,8;24,3;23,4;19,5;18,4;78;71;72;333;0;0;
2024/01/29;1300 UTC;0;1013,2;1013,7;1013,2;2687;27;20,3;27,2;24,1;20,3;18,5;74;60;67;146;0;0;
2024/01/29;1400 UTC;,2;1012,8;1013,2;1012,8;3228,2;27,9;19;28;26,7;20;18,5;67;58;58;73;0;0;
2024/01/29;1500 UTC;0;1012,1;1012,8;1012,1;3591,3;28,6;18,8;28,9;27,6;19,9;18,5;61;55;55;47;0;0;
2024/01/29;1600 UTC;0;1011,7;1012,1;1011,6;3729,2;28,8;19,8;29,5;28,6;20,2;18,6;58;54;58;27;4,2;,1;
2024/01/29;1700 UTC;0;1011;1011,7;1011;3600,6;29,1;20,6;30,5;28,8;21,3;19,3;61;54;60;126;6,1;0;
2024/01/29;1800 UTC;1,4;1010,4;1011,1;1010,4;924,4;26,1;21,3;29,1;26,1;21,8;20;75;60;75;143;5,3;,4;
2024/01/29;1900 UTC;2;1010,5;1010,5;1010,2;2212,4;26,3;21,2;27,2;25,8;23;21,2;81;71;74;152;6,2;1,3;
2024/01/29;2000 UTC;0;1010,4;1010,6;1010,3;1589,2;26,4;20,9;27,3;26,2;22,1;20,6;75;71;72;142;6,2;0;
2024/01/29;2100 UTC;0;1010,8;1010,8;1010,1;327;25,7;21,1;26,4;25,7;21,4;20,3;76;70;76;139;4,9;0;
2024/01/29;2200 UTC;0;1011,2;1011,5;1010,8;82,3;25,4;21;25,7;25,4;21,3;20,8;78;75;77;118;4,6;,3;
2024/01/29;2300 UTC;1,4;1011,9;1012,2;1011,1;4,1;24,2;21,2;25,5;24,2;21,3;21;84;77;84;329;4,4;0;
2024/01/30;0000 UTC;0;1012,2;1012,5;1011,7;;23,4;21,2;24,2;23,4;21,8;21,2;88;84;87;233;0;0;
2024/01/30;0100 UTC;0;1012,3;1012,8;1012,2;;21,9;19,7;23,5;21,8;21,4;19,6;88;87;87;273;2,7;0;
2024/01/30;0200 UTC;0;1012,5;1012,6;1012,3;;21,7;19,6;21,9;21,7;19,7;19,4;88;87;88;281;0;0;
2024/01/30;0300 UTC;0;1012,3;1012,5;1012,2;;21,3;19,5;21,9;21,3;19,9;19,4;89;88;89;225;0;0;
2024/01/30;0400 UTC;0;1011,8;1012,3;1011,7;;21,1;19,5;21,4;21;19,8;19,4;91;89;91;328;0;0;
2024/01/30;0500 UTC;0;1011,4;1011,8;1011,4;;20,9;19,3;21,1;20,8;19,5;19,2;91;90;91;268;0;0;
2024/01/30;0600 UTC;0;1011,1;1011,4;1011;;20,6;19,1;20,9;20,6;19,3;19,1;91;91;91;310;0;0;
2024/01/30;0700 UTC;0;1010,9;1011,1;1010,9;;20,3;18,8;20,8;20,2;19,2;18,7;91;91;91;266;0;0;
2024/01/30;0800 UTC;0;1011,1;1011,1;1010,9;;20,3;18,9;20,4;20,1;19;18,7;92;91;92;278;0;0;
2024/01/30;0900 UTC;0;1011,3;1011,4;1011,1;2;20;18,6;20,3;19,9;18,9;18,5;92;92;92;280;0;0;
2024/01/30;1000 UTC;0;1011,7;1011,7;1011,3;305,8;21,8;19,9;21,9;20;20,1;18,6;92;89;89;243;0;0;
2024/01/30;1100 UTC;0;1011,9;1011,9;1011,7;1100,2;23,9;19,2;24,2;21,8;20;18,7;89;73;75;144;0;0;
2024/01/30;1200 UTC;0;1012;1012;1011,9;1933,9;24,9;20;25,5;23,9;20,5;19,4;77;72;74;134;0;0;
2024/01/30;1300 UTC;0;1011,8;1012;1011,8;2661,2;26,6;21,2;26,6;24,6;21,3;19,7;75;71;72;153;0;0;
2024/01/30;1400 UTC;0;1011,4;1011,8;1011,4;3261;27,7;20,9;27,9;26,1;21,7;20,3;73;66;66;117;0;0;
2024/01/30;1500 UTC;0;1011,1;1011,4;1011,1;3626,9;28,7;21,2;29;27,5;22,2;19,9;67;62;64;145;0;0;
2024/01/30;1600 UTC;0;1011,2;1011,3;1011,1;3765,7;27,8;21,8;29,2;27,8;22,8;20,8;71;62;70;126;8,4;4,6;
2024/01/30;1700 UTC;0;1011,1;1011,3;1011,1;3358,8;28,2;22;29,2;27,8;23,1;21,4;72;67;69;121;8,4;1,4;
2024/01/30;1800 UTC;0;1010,7;1011,3;1010,7;3062,7;28,4;21,3;28,9;27,7;22,8;21;72;65;66;111;6,6;,3;
2024/01/30;1900 UTC;0;1010,4;1010,9;1010,4;1615,7;27,5;21,5;28,6;26,8;22;20,5;70;65;70;112;5,4;,6;
2024/01/30;2000 UTC;0;1010,5;1010,6;1010,4;1510,7;27,3;20,9;28,1;27,1;21,7;20,4;70;66;68;116;4,7;,7;
2024/01/30;2100 UTC;0;1010,5;1010,5;1010,3;682,7;26,4;19,8;27,5;26,4;21,2;19,7;69;66;67;123;5,4;,8;
2024/01/30;2200 UTC;0;1011,1;1011,1;1010,5;169,5;25,7;19,7;26,4;25,7;20,2;19,4;70;67;69;128;5,4;,5;
2024/01/30;2300 UTC;0;1011,5;1011,6;1011,1;2,1;25,4;20;25,8;25,4;20,2;19,1;72;67;72;134;5,3;0;
2024/01/31;0000 UTC;0;1012,3;1012,3;1011,5;;25,1;20,2;25,4;25,1;20,3;19,9;74;72;74;134;0;0;
2024/01/31;0100 UTC;0;1012,9;1012,9;1012,2;;25,3;21,1;25,3;25;21,2;20,2;78;74;78;140;0;0;
2024/01/31;0200 UTC;0;1013,2;1013,2;1012,9;;25,1;20,8;25,3;25,1;21,1;20,7;78;77;77;138;0;0;
2024/01/31;0300 UTC;0;1013,1;1013,3;1013,1;;25;20,6;25,2;25;20,9;20,6;77;76;76;145;0;0;
2024/01/31;0400 UTC;0;1012,8;1013,2;1012,8;;24,3;20,5;25,1;24,3;20,8;20,2;80;76;80;243;0;0;
2024/01/31;0500 UTC;0;1012,3;1012,8;1012,3;;23,8;20,6;24,3;23,8;20,7;20,4;83;79;83;263;0;0;
2024/01/31;0600 UTC;0;1011,9;1012,3;1011,9;;23,6;20,8;23,8;23,5;20,9;20,6;85;83;85;267;0;0;
2024/01/31;0700 UTC;0;1012,2;1012,3;1011,9;;23,3;20,6;23,6;23,2;20,8;20,5;85;84;85;279;0;0;
2024/01/31;0800 UTC;0;1012,6;1012,6;1012,2;;22,8;20,3;23,3;22,8;20,6;20,3;86;85;86;336;0;0;
2024/01/31;0900 UTC;0;1013;1013;1012,6;2,2;22,5;20,1;23;22,5;20,4;20,1;87;85;87;268;0;0;
2024/01/31;1000 UTC;0;1013,4;1013,4;1013;256,4;23,8;20,7;23,8;22,4;20,9;20,2;88;83;83;265;,6;0;
2024/01/31;1100 UTC;0;1013,6;1013,6;1013,4;1025,9;26,2;20,6;26,6;23,8;21,5;20,3;83;71;71;150;0;0;
2024/01/31;1200 UTC;0;1013,6;1013,7;1013,5;1886,5;26,8;21,1;27,3;26;21,9;20,3;73;69;71;138;3;,1;
2024/01/31;1300 UTC;0;1013,7;1013,8;1013,6;2530,7;27,7;20,7;27,9;26,4;21,9;20,7;73;65;66;106;3;0;
2024/01/31;1400 UTC;0;1013,7;1013,8;1013,6;3233,2;28,8;19,9;28,8;27,7;21,5;19,2;67;57;58;22;4,3;,2;
2024/01/31;1500 UTC;0;1013,5;1013,7;1013,4;3596,2;29,9;20,8;29,9;28,8;20,8;19,5;59;56;58;9;5,6;0;
2024/01/31;1600 UTC;0;1013,4;1013,5;1013,3;3413,2;29,2;21,8;30,5;28,5;22,4;19,8;66;54;64;126;7,9;3,6;
2024/01/31;1700 UTC;0;1013,2;1013,5;1013,1;3529,8;29;21,2;29,7;28,7;22,4;21,2;67;63;63;126;7,9;1,8;
2024/01/31;1800 UTC;0;1013;1013,2;1013;3155,6;28,2;21,1;29,6;28,1;22,4;21;67;62;65;130;7,8;2,1;
2024/01/31;1900 UTC;0;1012,4;1013;1012,4;1897;28;20,9;29,2;28;21,9;20,7;68;62;65;123;7,6;1,8;
2024/01/31;2000 UTC;0;1012,8;1012,9;1012,4;891,9;27,1;20,1;28,4;27,1;21,4;19,8;69;64;65;140;7,4;1,8;
2024/01/31;2100 UTC;0;1013,5;1013,5;1012,7;385,9;26,7;19,6;27,2;26,6;20,6;19;68;63;65;132;7,4;2,2;
2024/01/31;2200 UTC;0;1013,9;1013,9;1013,5;107,1;25,9;21;26,7;25,8;21,1;19,2;74;64;74;141;7,4;,5;
2024/01/31;2300 UTC;0;1014,6;1014,6;1013,9;2,4;25,7;20,7;26;25,6;21,1;20,4;75;73;74;124;5,4;1;
2024/02/01;0000 UTC;0;1015,4;1015,4;1014,5;;25,6;20,7;25,7;25,5;21;20,6;76;74;75;133;6;2,2;
2024/02/01;0100 UTC;0;1016,2;1016,2;1015,3;;25,4;21,2;25,6;25,3;21,2;20,5;78;74;78;140;5,3;0;
2024/02/01;0200 UTC;0;1015,8;1016,4;1015,8;;24,9;21;25,4;24,9;21,3;20,9;79;77;79;141;0;0;
2024/02/01;0300 UTC;0;1015,9;1016;1015,8;;24,7;21;25;24,7;21,2;20,8;80;79;80;161;0;0;
2024/02/01;0400 UTC;0;1015,4;1015,9;1015,4;;23,9;20,4;24,7;23,9;21;20,4;81;80;81;237;0;0;
2024/02/01;0500 UTC;0;1014,9;1015,4;1014,9;;23,4;20,3;23,9;23,4;20,5;20,2;83;81;83;270;0;0;
2024/02/01;0600 UTC;0;1014,8;1014,9;1014,6;;22,8;19,9;23,4;22,7;20,3;19,8;84;83;84;219;0;0;
2024/02/01;0700 UTC;0;1015,1;1015,1;1014,8;;22,2;19,5;22,8;22,2;20;19,5;85;83;85;276;0;0;
2024/02/01;0800 UTC;0;1015,4;1015,4;1015,1;;22,1;19,3;22,4;22,1;19,9;19,3;86;84;84;251;0;0;
2024/02/01;0900 UTC;0;1016,2;1016,2;1015,4;1,4;22,4;19,7;22,4;21,9;19,8;18,8;85;82;85;175;0;0;
2024/02/01;1000 UTC;0;1016,8;1016,8;1016,2;249,3;23,6;20,4;23,6;22,4;20,5;19,7;86;82;82;253;0;0;
2024/02/01;1100 UTC;0;1017,2;1017,2;1016,8;1048,7;26;19,3;26;23,5;20,4;19,3;82;67;67;202;0;0;
2024/02/01;1200 UTC;0;1017,1;1017,2;1017,1;1884,4;26,5;20,5;26,6;25,8;20,9;18,9;72;64;70;154;0;0;
2024/02/01;1300 UTC;0;1017,4;1017,4;1017,1;2661,9;26,8;20,6;27,4;25,9;21,5;19,8;71;67;69;158;0;0;
2024/02/01;1400 UTC;0;1017,3;1017,4;1017,2;3250,1;28;21;28,1;26,7;21,5;20,3;71;65;66;153;0;0;
2024/02/01;1500 UTC;0;1017,1;1017,3;1017;3653,3;28,9;20,6;29;27,8;21,5;20,1;67;60;61;145;3,2;0;
2024/02/01;1600 UTC;0;1017;1017,1;1016,9;3878,3;29,1;20,5;29,9;28,7;21,6;20,2;64;58;60;124;6,3;1,4;
2024/02/01;1700 UTC;0;1016,8;1017;1016,7;3800,8;28,9;19,8;29,9;28,6;21,6;19,6;63;57;58;126;6,7;2,7;
2024/02/01;1800 UTC;0;1016,6;1016,8;1016,6;2879,4;29,5;21,6;29,9;28,5;21,6;19,8;64;57;63;120;6,8;1,3;
2024/02/01;1900 UTC;0;1016,4;1016,6;1016,4;1836,8;28,3;20,3;29,5;28;21,3;19,9;64;60;62;123;6,9;1,2;
2024/02/01;2000 UTC;0;1016,5;1016,6;1016,4;978,5;27,5;21,3;28,6;27,3;21,3;19,7;69;61;69;121;6,2;,4;
2024/02/01;2100 UTC;0;1016,7;1016,7;1016,3;792,7;26,9;21,2;28,1;26,8;21,6;20,6;71;66;71;112;6,5;,2;
2024/02/01;2200 UTC;0;1017,4;1017,4;1016,7;146,7;26,3;21,1;26,9;26,3;21,4;20,6;73;70;73;119;6,9;,3;
