--------------------
BDMEP - INMET
--------------------
Estação           : CAXIAS DO SUL - RS (OMM: 83942)
Latitude  (graus) : -29.16
Longitude (graus) : -51.2
Altitude  (metros): 759.60
Estação Operante
Inicio de operação: 12/04/1912
Periodo solicitado dos dados: 01/01/1940 a 01/04/2020
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83942;19/05/1961;1200;12;11.8;98;926.8;32;3;9;
83942;19/05/1961;1800;11.4;9.6;79;928.2;23;4;4;
83942;20/05/1961;0000;5.8;4.4;80;930.7;23;1;0;
83942;20/05/1961;1200;5;4.6;94;933;23;1;0;
83942;20/05/1961;1800;11.6;8.7;67;932.8;27;2;1;
83942;21/05/1961;0000;6.8;6.2;92;933.5;27;1;0;
83942;21/05/1961;1200;10.2;7.3;67;933;36;4;0;
83942;21/05/1961;1800;20.6;14.8;52;932.3;36;2;0;
83942;22/05/1961;0000;11.7;10.4;86;933.4;9;1;0;
83942;22/05/1961;1200;11.8;10.3;83;933.2;36;5;0;
83942;22/05/1961;1800;20.1;15.3;59;932.3;36;2;1;
83942;23/05/1961;0000;13.4;12.2;87;933;5;2;6;
83942;23/05/1961;1200;12.4;11.1;86;935;36;5;0;
83942;23/05/1961;1800;20.9;15.9;59;933.8;32;2;2;
83942;24/05/1961;0000;14;13.3;93;934;32;1;0;
83942;24/05/1961;1200;13.6;12.2;85;934.4;36;1;0;
83942;24/05/1961;1800;22.1;17.1;60;933.1;32;1;0;
83942;25/05/1961;0000;13.4;13;96;934.8;9;2;0;
83942;25/05/1961;1200;12.3;11.4;91;933.9;36;2;0;
83942;25/05/1961;1800;21.1;15;50;932;36;1;2;
83942;26/05/1961;0000;13.4;13;96;932.6;18;1;0;
83942;26/05/1961;1200;12.8;11.2;82;932.7;36;4;1;
83942;26/05/1961;1800;21;15.8;57;931;36;3;5;
83942;27/05/1961;0000;14.4;13.2;88;931.8;36;1;1;
83942;27/05/1961;1200;12.9;11.1;80;930;36;4;4;
83942;27/05/1961;1800;20.1;14.8;55;928.8;36;3;3;
83942;28/05/1961;0000;14.2;11.9;76;929.9;36;1;10;
83942;28/05/1961;1200;12.6;11.4;87;930.8;36;2;5;
83942;28/05/1961;1800;18.8;13.9;57;930.3;32;2;7;
83942;29/05/1961;0000;15.8;13.7;79;930.3;32;1;10;
83942;29/05/1961;1200;14.2;11.9;76;930.7;32;2;3;
83942;29/05/1961;1800;22.6;14.4;38;929.2;32;3;3;
83942;30/05/1961;0000;16.2;12.6;65;929.9;36;1;0;
83942;30/05/1961;1200;15.6;12.2;66;930.4;36;4;0;
83942;30/05/1961;1800;21.7;15.9;53;929.4;32;3;0;
83942;31/05/1961;0000;15.2;11.6;64;930;36;1;6;
83942;31/05/1961;1200;14.3;11.6;72;930.4;36;4;0;
83942;31/05/1961;1800;23.9;16;42;928.4;36;3;0;
83942;01/06/1961;0000;17;12.8;61;928.7;5;2;0;
83942;01/06/1961;1200;15.4;13.2;77;930;36;4;10;
83942;01/06/1961;1800;17.4;15.6;83;931.5;32;2;10;
83942;02/06/1961;0000;15.2;14.7;94;933.6;18;2;10;
83942;02/06/1961;1200;12.4;12.2;97;933.2;9;3;10;
83942;02/06/1961;1800;18.6;16.1;77;929.8;36;1;8;
83942;03/06/1961;0000;15.1;13.2;80;929;36;1;0;
83942;03/06/1961;1200;14;13.3;93;926;36;4;0;
83942;03/06/1961;1800;22.9;17.1;56;924;36;5;4;
83942;04/06/1961;0000;18.6;15.4;71;923.8;36;3;0;
83942;04/06/1961;1200;18.4;15.3;71;925;36;5;4;
83942;04/06/1961;1800;23;18.4;64;924.3;32;4;10;
83942;05/06/1961;0000;14.6;14.3;97;927.4;5;2;10;
83942;05/06/1961;1200;11.2;11.1;99;931.2;18;3;10;
83942;05/06/1961;1800;11.4;11.2;98;931.4;14;3;10;
83942;06/06/1961;0000;11.8;11.7;99;932.3;9;4;10;
83942;06/06/1961;1200;15.8;14.1;83;932;5;4;1;
83942;06/06/1961;1800;20.6;16.9;68;930.3;36;4;5;
83942;07/06/1961;0000;16.8;15;83;931.1;5;4;0;
83942;07/06/1961;1200;16.6;14.8;83;930;36;6;0;
83942;07/06/1961;1800;23.3;18.5;63;928;36;6;5;
83942;08/06/1961;0000;17.4;15.4;81;928.6;36;6;0;
83942;08/06/1961;1200;16.9;15.4;86;929.5;36;6;0;
83942;08/06/1961;1800;24.4;18.8;59;926.8;36;4;4;
83942;09/06/1961;0000;18.1;15.8;78;927.8;36;1;0;
83942;09/06/1961;1200;16.8;14.4;77;927.6;36;5;4;
83942;09/06/1961;1800;23.2;16.4;48;925.1;32;4;5;
83942;10/06/1961;0000;18.2;14.4;66;925.4;36;3;0;
83942;10/06/1961;1200;14;13.6;95;924.4;32;2;10;
83942;10/06/1961;1800;14.6;14.3;97;920.4;36;4;10;
83942;11/06/1961;0000;10.8;10.7;99;923.9;18;2;10;
83942;11/06/1961;1200;7.6;7.6;100;927.4;18;2;10;
83942;11/06/1961;1800;9.3;9.2;99;927.1;18;2;10;
83942;12/06/1961;0000;8.5;8.4;99;928.7;18;1;10;
83942;12/06/1961;1200;8.2;8.2;100;929.6;18;2;10;
83942;12/06/1961;1800;8;8;100;928.2;18;2;10;
83942;13/06/1961;0000;8.2;8.2;100;928.7;18;2;10;
83942;13/06/1961;1200;7.4;7.4;100;927.1;18;3;10;
83942;13/06/1961;1800;7.3;7.3;100;925.8;18;3;10;
83942;14/06/1961;0000;5.6;5.6;100;927.9;18;2;10;
83942;14/06/1961;1200;2.2;2.2;100;930.7;23;2;10;
83942;14/06/1961;1800;4.3;2.6;74;931;23;3;10;
83942;15/06/1961;0000;0.7;-0.5;78;933;23;2;0;
83942;15/06/1961;1200;-0.1;-0.6;90;934.3;23;1;0;
83942;15/06/1961;1800;7;4.3;64;933.5;23;2;1;
83942;16/06/1961;0000;1;0.4;89;935;18;1;0;
83942;16/06/1961;1200;0;-0.6;89;937.1;32;1;0;
83942;16/06/1961;1800;8.8;5.6;59;936.3;32;1;0;
83942;17/06/1961;0000;3;2;83;937.2;14;1;0;
83942;17/06/1961;1200;6;3;58;937.2;5;3;0;
83942;17/06/1961;1800;15.7;8.5;33;935.5;5;3;2;
83942;18/06/1961;0000;6.8;5.3;80;935.9;5;1;1;
83942;18/06/1961;1200;9.4;7.9;82;935.2;36;6;6;
83942;18/06/1961;1800;14.3;11.6;72;934.2;36;3;10;
83942;19/06/1961;0000;12.5;11.6;90;935;36;2;10;
83942;19/06/1961;1200;13.3;12.9;96;933.4;36;3;10;
83942;19/06/1961;1800;14.7;14.4;97;932.4;32;2;10;
83942;20/06/1961;0000;14.1;13.9;98;932.4;36;2;10;
83942;20/06/1961;1200;13.2;13.1;99;931.6;5;1;10;
83942;20/06/1961;1800;11.3;11.2;99;930.7;18;1;10;
83942;21/06/1961;0000;11.2;11.1;99;931.6;9;2;10;
83942;21/06/1961;1200;11.2;11.1;99;932.2;9;2;10;
83942;21/06/1961;1800;14.3;13.9;96;931.2;23;2;9;
83942;22/06/1961;0000;12.4;12.2;97;931.5;9;2;10;
83942;22/06/1961;1200;10.8;10.7;99;932.3;36;4;10;
83942;22/06/1961;1800;13.5;12.6;90;932;32;2;8;
83942;23/06/1961;0000;10.4;10;95;933.8;0;0;0;
83942;23/06/1961;1200;9.4;9.2;97;935;32;1;0;
83942;23/06/1961;1800;18.6;14.8;66;933.4;36;2;0;
83942;24/06/1961;0000;12.6;11;82;934.4;36;2;0;
83942;24/06/1961;1200;10.6;8.7;77;936.2;5;5;0;
83942;24/06/1961;1800;20.4;14.7;53;934.4;36;3;0;
83942;25/06/1961;0000;15;11.8;68;934.4;5;3;6;
83942;25/06/1961;1200;11.7;10.8;91;935.2;5;6;2;
83942;25/06/1961;1800;21.1;16;58;933.2;5;5;1;
83942;26/06/1961;0000;15.4;13.5;81;933.5;5;4;0;
83942;26/06/1961;1200;14;12.2;81;933.1;5;5;0;
83942;26/06/1961;1800;22.4;16.7;56;930;36;6;5;
83942;27/06/1961;0000;17.5;14.9;75;929.2;5;5;10;
83942;27/06/1961;1200;16.8;14.3;76;930.4;36;6;7;
83942;27/06/1961;1800;23.2;17.4;55;927.9;36;5;0;
83942;28/06/1961;0000;17.8;15.3;77;927.8;5;5;0;
83942;28/06/1961;1200;16.2;14.4;82;928.8;5;6;2;
83942;28/06/1961;1800;24.3;17.5;49;928;32;6;3;
83942;29/06/1961;0000;19.4;16;70;929.9;36;2;4;
83942;29/06/1961;1200;11.6;11.5;99;933.6;14;1;10;
83942;29/06/1961;1800;15;14.2;92;933;14;2;10;
83942;30/06/1961;0000;14.8;14;92;933;9;2;6;
83942;30/06/1961;1200;14.2;13.9;97;935.4;9;2;9;
83942;30/06/1961;1800;22;18.3;69;932.6;5;2;7;
83942;01/07/1961;0000;18.3;16.1;80;932.3;5;2;1;
83942;01/07/1961;1200;15.9;13.9;80;933.1;5;3;10;
83942;01/07/1961;1800;22.8;17.8;60;930;32;3;10;
83942;02/07/1961;0000;19.4;15.4;65;929.9;32;4;10;
83942;02/07/1961;1200;15.2;14;88;931;32;2;10;
83942;02/07/1961;1800;16.8;16.3;95;930.6;32;3;10;
83942;03/07/1961;0000;14.3;13.9;96;931.6;32;1;10;
83942;03/07/1961;1200;11.7;11.5;98;935.8;5;1;10;
83942;03/07/1961;1800;13.6;12.9;93;935.5;36;1;8;
83942;04/07/1961;0000;9.8;9.7;99;935.8;5;2;10;
83942;04/07/1961;1200;12.9;11.9;89;934.6;5;5;0;
83942;04/07/1961;1800;20.2;16.4;68;931.6;5;5;1;
83942;05/07/1961;0000;14.8;13.2;83;931.9;5;4;0;
83942;05/07/1961;1200;14.6;12.8;81;931.8;5;4;2;
83942;05/07/1961;1800;22.3;16.2;52;928.6;32;3;4;
83942;06/07/1961;0000;16.6;13.7;72;928.6;32;2;0;
83942;06/07/1961;1200;17.2;14.4;73;929;36;3;9;
83942;06/07/1961;1800;21.8;16.6;58;927;32;4;10;
83942;07/07/1961;0000;16.3;15.5;92;928.6;27;2;10;
83942;07/07/1961;1200;5.4;5.3;99;931.2;14;2;10;
83942;07/07/1961;1800;7;6.8;97;930.3;14;2;10;
83942;08/07/1961;0000;7.2;7.1;99;931.5;14;2;10;
83942;08/07/1961;1200;7.1;7;99;933.4;18;2;10;
83942;08/07/1961;1800;9;8.9;99;933;18;2;10;
83942;09/07/1961;0000;7.5;7.4;99;933.6;18;2;10;
83942;09/07/1961;1200;5.6;5.5;98;934.3;14;2;10;
83942;09/07/1961;1800;8.6;8.4;98;933.5;18;2;10;
83942;10/07/1961;0000;7.4;7.3;99;933.9;9;3;10;
83942;10/07/1961;1200;9;8;87;932.6;5;4;8;
83942;10/07/1961;1800;14.6;11.9;73;931;36;3;8;
83942;11/07/1961;0000;11.9;10.7;86;931.2;5;1;10;
83942;11/07/1961;1200;11.3;10.2;87;930.7;5;4;4;
83942;11/07/1961;1800;18.2;14.5;67;928.8;36;2;5;
83942;12/07/1961;0000;13.9;12.6;86;929.4;9;2;2;
83942;12/07/1961;1200;12.8;11.3;84;929;36;6;3;
83942;12/07/1961;1800;19.5;16.4;72;925.2;5;3;4;
83942;13/07/1961;0000;16.4;13.8;74;926;32;2;0;
83942;13/07/1961;1200;15.2;13.8;86;927.9;36;2;9;
83942;13/07/1961;1800;20.7;17;68;927;27;4;5;
83942;14/07/1961;0000;16.9;16.2;93;928.8;27;3;10;
83942;14/07/1961;1200;14.3;14.1;98;932.3;32;1;4;
83942;14/07/1961;1800;16.8;16.2;94;930.6;14;2;10;
83942;15/07/1961;0000;14;13.6;95;931.5;32;2;10;
83942;15/07/1961;1200;14.3;13.6;93;929;36;4;10;
83942;15/07/1961;1800;14.8;14.1;93;928;32;5;10;
83942;16/07/1961;0000;13.3;12.9;96;928;32;5;10;
83942;16/07/1961;1200;13.6;13;94;928.7;36;1;9;
83942;16/07/1961;1800;17.7;15.4;79;927.8;36;2;10;
83942;17/07/1961;0000;13.8;13.4;95;927.8;5;3;10;
83942;17/07/1961;1200;13.3;12.2;88;926.4;32;1;10;
83942;17/07/1961;1800;16.4;14;76;926.2;32;2;10;
83942;18/07/1961;0000;13.7;13;93;927.2;36;1;10;
83942;18/07/1961;1200;12.2;11.8;96;929.4;32;3;8;
83942;18/07/1961;1800;20.7;16.3;62;928.6;32;2;3;
83942;19/07/1961;0000;15.6;14.3;86;929.4;32;1;0;
83942;19/07/1961;1200;16.1;14;79;930.7;5;4;0;
83942;19/07/1961;1800;24;17.1;49;928.3;36;2;1;
83942;20/07/1961;0000;18.8;14.4;61;928.3;5;2;0;
83942;20/07/1961;1200;15.8;13;72;928;36;5;0;
83942;20/07/1961;1800;25.1;16.3;39;925.8;36;6;0;
83942;21/07/1961;0000;20;14.7;56;926.3;5;4;4;
83942;21/07/1961;1200;18.3;14.2;64;926.3;32;4;7;
83942;21/07/1961;1800;12.8;12.4;95;925.4;23;2;10;
83942;22/07/1961;0000;11.5;11.3;98;929.1;27;2;10;
83942;22/07/1961;1200;6.6;5.1;80;930.3;32;3;0;
83942;22/07/1961;1800;13.6;9.1;54;930;23;3;0;
83942;23/07/1961;0000;8.4;6.8;80;930.8;23;1;0;
83942;23/07/1961;1200;9.6;7.2;70;929.1;36;3;7;
83942;23/07/1961;1800;18.4;12.2;47;927.1;27;3;0;
83942;24/07/1961;0000;12.9;10.3;72;926.4;36;1;4;
83942;24/07/1961;1200;12.4;9.6;69;927.5;32;2;6;
83942;24/07/1961;1800;20.2;15;57;926.3;27;3;7;
83942;25/07/1961;0000;16.7;14.3;77;926.7;27;2;4;
83942;25/07/1961;1200;16;13.2;72;927;32;4;2;
83942;25/07/1961;1800;21.2;16.6;63;925.4;32;3;9;
83942;26/07/1961;0000;19.7;16.1;69;926;27;4;10;
83942;26/07/1961;1200;3.3;3;95;934.2;18;3;6;
83942;26/07/1961;1800;8.2;6.1;73;934.8;14;2;5;
83942;27/07/1961;0000;4.1;2.8;79;937.1;14;2;6;
83942;27/07/1961;1200;3.6;3;91;937.6;14;2;0;
83942;27/07/1961;1800;11.4;9.4;77;936.2;18;2;6;
83942;28/07/1961;0000;5.6;5;92;937.8;14;3;8;
83942;28/07/1961;1200;2.7;1.2;76;938.4;14;1;0;
83942;28/07/1961;1800;10;5.8;51;937.9;18;2;0;
83942;29/07/1961;0000;2.7;2.1;90;938;18;2;0;
83942;29/07/1961;1200;6.4;5;80;937.1;5;6;0;
83942;29/07/1961;1800;17;11.7;51;935.1;32;1;1;
83942;30/07/1961;0000;7.8;7;90;936;14;2;0;
83942;30/07/1961;1200;10;9;88;936.6;36;4;0;
83942;30/07/1961;1800;17.7;13.1;58;934.7;32;2;6;
83942;31/07/1961;0000;11.2;10.5;93;935.1;14;1;0;
83942;31/07/1961;1200;10.5;9.2;84;933.9;36;1;0;
83942;31/07/1961;1800;18.3;14.1;63;932.4;14;1;7;
83942;01/08/1961;0000;8.9;8.7;97;934.3;14;2;0;
83942;01/09/1961;1200;15.1;14;89;928.3;36;3;7;
83942;01/09/1961;1800;23.3;19.5;70;926.6;5;3;5;
83942;02/09/1961;0000;19.4;17.4;82;926.8;5;2;0;
83942;02/09/1961;1200;17.4;15.3;80;923.8;36;5;10;
83942;02/09/1961;1800;23.9;18.7;60;921.6;36;5;10;
83942;03/09/1961;0000;18.4;16.7;84;922.8;5;5;0;
83942;03/09/1961;1200;22.8;17.6;59;919.4;32;6;7;
83942;03/09/1961;1800;25.8;21;64;918.7;27;3;10;
83942;04/09/1961;0000;18.7;18;93;919.5;14;2;10;
83942;04/09/1961;1200;12.9;12.8;99;923.4;18;2;10;
83942;04/09/1961;1800;11.2;11.1;99;923.5;14;2;10;
83942;05/09/1961;0000;9.8;9.7;99;925.5;14;3;10;
83942;05/09/1961;1200;7.8;7.8;100;928.4;18;3;10;
83942;05/09/1961;1800;7.4;7.4;100;928;14;2;10;
83942;06/09/1961;0000;6.8;6.8;100;929.8;9;2;10;
83942;06/09/1961;1200;6.4;6.2;97;931.9;14;2;10;
83942;06/09/1961;1800;8.4;8;94;930.6;14;2;10;
83942;07/09/1961;0000;8;7.8;97;932.6;9;2;10;
83942;07/09/1961;1200;9.6;8.7;89;934.6;9;3;7;
83942;07/09/1961;1800;13.6;11.4;76;934;9;4;8;
83942;08/09/1961;0000;10;8.9;87;934.8;9;4;10;
83942;08/09/1961;1200;11.8;10.2;81;933;5;3;6;
83942;08/09/1961;1800;16.4;14;76;929.1;9;1;10;
83942;09/09/1961;0000;12.5;12;94;928.3;5;4;10;
83942;09/09/1961;1200;14.9;14;91;925.4;36;4;10;
83942;09/09/1961;1800;17.2;14.4;73;922.6;32;4;7;
83942;10/09/1961;0000;13.3;11.6;82;924.8;32;4;0;
83942;10/09/1961;1200;10.3;10;96;925.8;32;1;10;
83942;10/09/1961;1800;11.8;10.4;84;925;32;1;10;
83942;11/09/1961;0000;10;9.5;93;926.6;32;1;7;
83942;11/09/1961;1200;11.5;10.6;90;924.4;36;2;10;
83942;11/09/1961;1800;18.7;16.2;77;922.2;5;3;10;
83942;12/09/1961;0000;14.6;13.6;90;923.9;36;4;10;
83942;12/09/1961;1200;13.2;12.9;97;925.9;32;1;10;
83942;12/09/1961;1800;21;17.4;69;924.8;32;2;4;
83942;13/09/1961;0000;14.1;12.8;87;925.2;14;2;0;
83942;13/09/1961;1200;18.6;17;86;924.7;36;5;5;
83942;13/09/1961;1800;17.3;16.4;91;924.4;36;1;10;
83942;14/09/1961;0000;20.2;17.6;77;924.4;36;5;0;
83942;14/09/1961;1200;20.9;17.2;69;925.4;36;5;10;
83942;14/09/1961;1800;25.6;20.4;61;925;32;4;10;
83942;15/09/1961;0000;21.5;18.6;76;927.5;27;1;10;
83942;15/09/1961;1200;15.8;15.6;98;931.4;5;2;10;
83942;15/09/1961;1800;14.2;14.2;100;931.6;14;2;10;
83942;16/09/1961;0000;14.4;14.4;100;930;14;2;10;
83942;16/09/1961;1200;16.6;16.5;99;928.2;5;3;10;
83942;16/09/1961;1800;23.3;20.5;78;926.2;27;2;10;
83942;17/09/1961;0000;19.4;18.7;93;926;18;1;10;
83942;17/09/1961;1200;17.3;17.2;99;926.8;14;1;10;
83942;17/09/1961;1800;18.2;18;98;924.6;14;1;10;
83942;18/09/1961;0000;17.1;17;99;925.5;14;1;10;
83942;18/09/1961;1200;14.2;14.1;99;926.6;14;1;10;
83942;18/09/1961;1800;14.1;13.9;98;925.5;14;2;10;
83942;19/09/1961;0000;13.1;13;99;927.8;14;2;10;
83942;19/09/1961;1200;13.1;13;99;928.3;14;2;10;
83942;19/09/1961;1800;14.8;14.5;96;925.6;14;2;10;
83942;20/09/1961;0000;16;15.2;91;926.2;5;3;10;
83942;20/09/1961;1200;16.5;16.2;97;927.5;32;2;10;
83942;20/09/1961;1800;22.6;18.7;69;925.9;32;2;10;
83942;21/09/1961;0000;17.4;17;96;926.8;18;1;10;
83942;21/09/1961;1200;14.2;14;98;927.5;32;2;10;
83942;21/09/1961;1800;15.3;15.2;99;927.6;14;2;10;
83942;22/09/1961;0000;13.8;13.8;100;931;14;2;10;
83942;22/09/1961;1200;11.2;11.1;99;934.3;14;3;10;
83942;22/09/1961;1800;15.3;14.1;88;934.2;14;2;10;
83942;23/09/1961;0000;11.7;10.7;89;933.6;9;5;2;
83942;23/09/1961;1200;14.2;11.9;76;931.1;5;6;3;
83942;23/09/1961;1800;20.6;16.2;63;927.5;5;5;3;
83942;24/09/1961;0000;15.6;13.6;80;924.4;36;6;4;
83942;24/09/1961;1200;15;14.7;96;926.2;5;3;10;
83942;24/09/1961;1800;16.3;16.1;98;925.1;32;2;10;
83942;25/09/1961;0000;15.6;15.2;95;924.7;36;2;9;
83942;25/09/1961;1200;17.8;16.1;84;923.9;36;3;0;
83942;25/09/1961;1800;26.4;21.2;62;921.2;36;3;10;
83942;26/09/1961;0000;19.6;17.3;79;922.8;36;4;4;
83942;26/09/1961;1200;14.2;14;98;926;23;2;10;
83942;26/09/1961;1800;15;14.1;91;923.8;23;3;10;
83942;27/09/1961;0000;15.7;13.9;82;923.9;32;2;10;
83942;27/09/1961;1200;14.6;14.4;98;923.4;32;2;10;
83942;27/09/1961;1800;17.5;15.8;84;921.9;32;4;10;
83942;28/09/1961;0000;15.6;15;93;921.2;36;5;6;
83942;28/09/1961;1200;13.3;13.2;99;923.9;23;1;10;
83942;28/09/1961;1800;11.9;11.8;99;924.6;18;3;10;
83942;29/09/1961;0000;9.1;9;99;927.9;18;3;10;
83942;29/09/1961;1200;7.2;7.2;100;931;14;2;10;
83942;29/09/1961;1800;9.9;9.8;98;930.4;18;2;10;
83942;30/09/1961;0000;8.3;8.2;99;931;14;1;10;
83942;30/09/1961;1200;9.3;8.8;93;930.6;36;2;4;
83942;30/09/1961;1800;18;12.6;52;929.6;27;3;2;
83942;01/10/1961;0000;12;10.6;84;930.4;32;1;0;
83942;01/10/1961;1200;14.6;11.7;71;929.8;5;2;0;
83942;01/10/1961;1800;26.1;17.1;39;925.8;32;3;0;
83942;02/10/1961;0000;20.2;14.2;51;925.1;36;3;0;
83942;02/10/1961;1200;19.7;15;60;926.6;32;4;0;
83942;02/10/1961;1800;28.7;19.3;39;925.6;27;2;4;
83942;03/10/1961;0000;19.5;15.6;66;928.3;18;1;0;
83942;03/10/1961;1200;21.2;15.5;54;929.5;5;4;10;
83942;03/10/1961;1800;29.4;19.8;39;927.8;36;3;10;
83942;04/10/1961;0000;22;15.9;51;929.5;36;2;0;
83942;04/10/1961;1200;17.6;14.5;71;931.4;5;6;2;
83942;04/10/1961;1800;27.4;19.8;49;928.3;36;4;4;
83942;05/10/1961;0000;20.8;17.7;74;929.5;36;4;0;
83942;05/10/1961;1200;17.9;15.4;77;931.2;36;5;0;
83942;05/10/1961;1800;27.6;21.4;56;928.3;36;4;4;
83942;06/10/1961;0000;23.6;19.7;70;929.1;36;2;0;
83942;06/10/1961;1200;22;19.3;77;930.8;5;2;0;
83942;06/10/1961;1800;26.4;22.2;69;929.1;32;1;10;
83942;07/10/1961;0000;16.4;16;96;932.7;14;1;10;
83942;07/10/1961;1200;17.1;16.6;95;931.6;9;2;10;
83942;07/10/1961;1800;16.6;16.5;99;931.5;14;2;10;
83942;08/10/1961;0000;15.8;15.6;98;930.6;14;2;7;
83942;08/10/1961;1200;17.5;16.8;93;929;14;3;6;
83942;08/10/1961;1800;22.5;19.2;73;927.2;14;4;4;
83942;09/10/1961;0000;15.2;14;88;927.6;9;5;0;
83942;09/10/1961;1200;19;16.3;75;926.4;5;5;0;
83942;09/10/1961;1800;26.9;20.3;54;922.2;32;3;3;
83942;10/10/1961;0000;19.9;18.6;88;922.7;9;2;10;
83942;10/10/1961;1200;16.2;15;87;923.1;5;4;10;
83942;10/10/1961;1800;16.7;16.2;95;922.8;5;2;10;
83942;11/10/1961;0000;15.7;15.2;94;922.3;5;4;6;
83942;11/10/1961;1200;16.3;15.4;91;921.4;36;4;9;
83942;11/10/1961;1800;17.5;15.8;84;919.2;32;5;9;
83942;12/10/1961;0000;16.2;15.3;91;919.8;36;2;6;
83942;12/10/1961;1200;16.4;15.8;94;921.9;32;4;10;
83942;12/10/1961;1800;23;18.4;64;919.6;32;4;6;
83942;13/10/1961;0000;17.4;16;86;922.3;14;1;9;
83942;13/10/1961;1200;20.2;17.3;74;923;5;4;6;
83942;13/10/1961;1800;25.4;20.1;61;920.6;5;1;10;
83942;14/10/1961;0000;18.7;17.3;86;919.2;9;6;10;
83942;14/10/1961;1200;17.2;16;88;918.6;36;4;10;
83942;14/10/1961;1800;19.8;16.8;74;918.4;32;6;7;
83942;15/10/1961;0000;13;12.8;98;925.2;23;3;10;
83942;15/10/1961;1200;12.2;11.9;97;930.8;9;2;9;
83942;15/10/1961;1800;18.6;15.3;70;930.3;14;3;5;
83942;16/10/1961;0000;13.3;11.9;85;931.4;9;4;4;
83942;16/10/1961;1200;16.2;13.5;73;931.6;5;5;6;
83942;16/10/1961;1800;23.6;19.1;65;927.2;9;4;6;
83942;17/10/1961;0000;16.3;14.5;82;926.7;5;4;8;
83942;17/10/1961;1200;15;14.5;94;922.7;5;4;10;
83942;17/10/1961;1800;18.8;16.3;77;921.5;32;5;10;
83942;18/10/1961;0000;16.4;15.4;90;922.2;32;3;5;
83942;18/10/1961;1200;15.4;13.7;83;926.4;27;3;6;
83942;18/10/1961;1800;21.3;16.1;58;925.8;27;2;4;
83942;19/10/1961;0000;14.9;13.3;84;927.1;14;1;0;
83942;19/10/1961;1200;18.9;16.4;77;927.6;5;4;1;
83942;19/10/1961;1800;24.6;19.6;62;924.4;5;4;10;
83942;20/10/1961;0000;19.9;17.3;77;925.2;5;5;10;
83942;20/10/1961;1200;16.6;16.5;99;925;5;4;10;
83942;20/10/1961;1800;23.1;20.6;80;921;36;4;7;
83942;21/10/1961;0000;21.6;18.8;76;921.4;36;5;10;
83942;21/10/1961;1200;17.5;17.4;99;925.5;32;3;10;
83942;21/10/1961;1800;17.3;16.8;95;926.8;14;2;10;
83942;22/10/1961;0000;12.8;12.7;98;930;18;2;10;
83942;22/10/1961;1200;11.5;11.4;99;933.8;9;1;10;
83942;22/10/1961;1800;17.8;14.8;72;932.7;14;2;5;
83942;23/10/1961;0000;11.9;11.4;94;933.1;14;3;2;
83942;23/10/1961;1200;16.6;15;85;933;5;3;7;
83942;23/10/1961;1800;22.5;19;71;930.4;36;3;9;
83942;24/10/1961;0000;18.9;17.4;86;929.9;5;2;2;
83942;24/10/1961;1200;19.8;17.2;78;927.9;36;5;6;
83942;24/10/1961;1800;17.6;17.3;97;925.6;9;2;10;
83942;25/10/1961;0000;16.9;15.7;88;924.6;5;5;10;
83942;25/10/1961;1200;15.5;15.3;98;923.8;5;1;10;
83942;25/10/1961;1800;18.9;17.1;84;921.4;32;3;10;
83942;26/10/1961;0000;17.7;16.5;88;922.3;32;2;10;
83942;26/10/1961;1200;17;16.4;94;925;27;1;7;
83942;26/10/1961;1800;24.7;18.4;54;924.4;23;2;2;
83942;27/10/1961;0000;17.1;14.5;75;925.6;23;1;0;
83942;27/10/1961;1200;20.3;17;72;928.8;5;3;0;
83942;27/10/1961;1800;27.9;20;47;927.5;9;1;2;
83942;28/10/1961;0000;20;16.7;71;928.8;14;2;0;
83942;28/10/1961;1200;20.3;14.8;54;929.6;36;4;0;
83942;28/10/1961;1800;28.2;20;46;927.6;14;2;3;
83942;29/10/1961;0000;20.4;17.1;72;927.8;9;2;0;
83942;29/10/1961;1200;19.1;15.6;69;930.7;36;4;10;
83942;29/10/1961;1800;27.6;19.2;44;929.1;9;2;10;
83942;30/10/1961;0000;20.8;18.4;80;928.4;5;3;0;
83942;30/10/1961;1200;21.3;18.2;74;928.7;36;5;7;
83942;30/10/1961;1800;22.8;18.8;67;926.4;32;1;9;
83942;31/10/1961;0000;16.8;16.6;98;926.8;9;1;10;
83942;31/10/1961;1200;17.5;16.5;90;924.7;5;5;10;
83942;31/10/1961;1800;21.2;19.8;87;921.5;5;4;8;
83942;01/11/1961;0000;18.6;18;94;922.3;5;5;10;
83942;01/11/1961;1200;19.2;18;88;925.2;36;3;10;
83942;01/11/1961;1800;22.2;20.2;84;923.4;36;2;10;
83942;02/11/1961;0000;20.4;18.8;86;923.6;36;5;8;
83942;02/11/1961;1200;20.6;18.9;86;925.2;32;4;6;
83942;02/11/1961;1800;26.7;20.7;57;922.7;27;2;7;
83942;03/11/1961;0000;19.9;18.9;91;923.8;18;1;5;
83942;03/11/1961;1200;20.2;18.8;87;923.9;32;3;7;
